coupling_id,file,line,expression,match_token,context_kind,enclosing_symbol,route_or_template,markets_named,language_ambiguity,is_test
CC-1813,backend/scripts/doctor-credentials-copy.ts,333,"es: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""España"", Romania: ""Rumanía"", Czechia: ""Chequia"" },",Portugal,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1814,backend/scripts/doctor-credentials-copy.ts,333,"es: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""España"", Romania: ""Rumanía"", Czechia: ""Chequia"" },",Portugal,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1815,backend/scripts/doctor-credentials-copy.ts,333,"es: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""España"", Romania: ""Rumanía"", Czechia: ""Chequia"" },",Spain,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1816,backend/scripts/doctor-credentials-copy.ts,333,"es: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""España"", Romania: ""Rumanía"", Czechia: ""Chequia"" },",Romania,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1817,backend/scripts/doctor-credentials-copy.ts,333,"es: { Ireland: ""Irlanda"", Portugal: ""Portugal"", Spain: ""España"", Romania: ""Rumanía"", Czechia: ""Chequia"" },",Czechia,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1818,backend/scripts/doctor-credentials-copy.ts,334,"ro: { Ireland: ""Irlanda"", Portugal: ""Portugalia"", Spain: ""Spania"", Romania: ""România"", Czechia: ""Cehia"" },",Ireland,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1819,backend/scripts/doctor-credentials-copy.ts,334,"ro: { Ireland: ""Irlanda"", Portugal: ""Portugalia"", Spain: ""Spania"", Romania: ""România"", Czechia: ""Cehia"" },",Portugal,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1820,backend/scripts/doctor-credentials-copy.ts,334,"ro: { Ireland: ""Irlanda"", Portugal: ""Portugalia"", Spain: ""Spania"", Romania: ""România"", Czechia: ""Cehia"" },",Spain,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1821,backend/scripts/doctor-credentials-copy.ts,334,"ro: { Ireland: ""Irlanda"", Portugal: ""Portugalia"", Spain: ""Spania"", Romania: ""România"", Czechia: ""Cehia"" },",Romania,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1822,backend/scripts/doctor-credentials-copy.ts,334,"ro: { Ireland: ""Irlanda"", Portugal: ""Portugalia"", Spain: ""Spania"", Romania: ""România"", Czechia: ""Cehia"" },",Czechia,other,COUNTRY_NAME,backend/scripts/doctor-credentials-copy.ts (script),ie|cz|pt|es|ro,no,no
CC-1823,backend/scripts/doctor-credentials-copy.ts,412,"""We can now proudly say that Global Health is active across 6 countries, spanning Europe and Brazil, supported by a system that connects doctors across borders and lets our network operate as one coor",Brazil,other,ANNOUNCEMENT,backend/scripts/doctor-credentials-copy.ts (script),br,no,no
CC-1824,backend/scripts/draft-i18n-translations-openai.ts,79,// Legacy Ireland-only drafts predate the entity-prefixed key format; their keys,Ireland,other,outputFile,backend/scripts/draft-i18n-translations-openai.ts (script),ie,no,no
CC-1825,backend/scripts/draft-i18n-translations-openai.ts,81,// as already-completed so re-running this script doesn't re-draft Ireland work.,Ireland,other,outputFile,backend/scripts/draft-i18n-translations-openai.ts (script),ie,no,no
CC-1826,backend/scripts/enrich-ireland-health-landing-pages.ts,2,* Enrich the Ireland `/health/` landing pages that were seeded as thin,Ireland,other,,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1827,backend/scripts/enrich-ireland-health-landing-pages.ts,35,/** Service detail page in Ireland (EN). */,Ireland,other,APPLY,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1828,backend/scripts/enrich-ireland-health-landing-pages.ts,56,"{ label: ""Healthcare for expats in Ireland"", href: ""/ireland/en/health/expat-healthcare"" },",Ireland,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1829,backend/scripts/enrich-ireland-health-landing-pages.ts,65,"""<p>Explaining how you feel is easier in your own language. We connect Ireland’s Arabic-speaking community with Irish-registered doctors for consultations in Arabic, by secure video call — no interpre",Ireland,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1830,backend/scripts/enrich-ireland-health-landing-pages.ts,80,"`<p>Our Irish roster also consults in ${L(""Urdu"", ""Urdu"")}, ${L(""Punjabi"", ""Punjabi"")}, ${L(""Portuguese"", ""Portuguese"")}, ${L(""Sindhi"", ""Sindhi"")}, ${L(""Pashto"", ""Pashto"")}, ${L(""Czech"", ""Czech"")}, ${",Czech,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),,no,no
CC-1831,backend/scripts/enrich-ireland-health-landing-pages.ts,80,"`<p>Our Irish roster also consults in ${L(""Urdu"", ""Urdu"")}, ${L(""Punjabi"", ""Punjabi"")}, ${L(""Portuguese"", ""Portuguese"")}, ${L(""Sindhi"", ""Sindhi"")}, ${L(""Pashto"", ""Pashto"")}, ${L(""Czech"", ""Czech"")}, ${",Czech,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),,no,no
CC-1832,backend/scripts/enrich-ireland-health-landing-pages.ts,126,"{ label: ""Arabic-speaking doctor in Ireland"", href: ""/ireland/en/health/arabic-speaking-doctor"" },",Ireland,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1833,backend/scripts/enrich-ireland-health-landing-pages.ts,132,"""Online healthcare for expats in Ireland — no GP registration needed. Consultations in Arabic, Urdu, Portuguese, Spanish, French, Czech and more."",",Ireland,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1834,backend/scripts/enrich-ireland-health-landing-pages.ts,132,"""Online healthcare for expats in Ireland — no GP registration needed. Consultations in Arabic, Urdu, Portuguese, Spanish, French, Czech and more."",",Czech,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1835,backend/scripts/enrich-ireland-health-landing-pages.ts,134,"""<h2>Healthcare for expats in Ireland</h2>"" +",Ireland,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1836,backend/scripts/enrich-ireland-health-landing-pages.ts,135,"""<p>Moving country should not mean losing access to a doctor. Expats and international residents anywhere in Ireland can see an Irish-registered doctor online — no local GP registration, no waiting li",Ireland,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1837,backend/scripts/enrich-ireland-health-landing-pages.ts,143,"`<li>${L(""Czech"", ""Czech"")}, ${L(""Hindi"", ""Hindi"")}, ${L(""Bangla"", ""Bangla"")}, ${L(""Sindhi"", ""Sindhi"")}, ${L(""Siraiki"", ""Siraiki"")} and ${L(""Pashto"", ""Pashto"")} — general practice.</li>` +",Czech,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),,no,no
CC-1838,backend/scripts/enrich-ireland-health-landing-pages.ts,143,"`<li>${L(""Czech"", ""Czech"")}, ${L(""Hindi"", ""Hindi"")}, ${L(""Bangla"", ""Bangla"")}, ${L(""Sindhi"", ""Sindhi"")}, ${L(""Siraiki"", ""Siraiki"")} and ${L(""Pashto"", ""Pashto"")} — general practice.</li>` +",Czech,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),,no,no
CC-1839,backend/scripts/enrich-ireland-health-landing-pages.ts,168,"""Our Irish roster consults in Arabic, Urdu, Punjabi, Portuguese, Spanish, French, Czech, Hindi, Bangla, Sindhi, Siraiki and Pashto alongside English. Filter the doctor list by language to see who is a",Czech,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),,no,no
CC-1840,backend/scripts/enrich-ireland-health-landing-pages.ts,171,"question: ""Can my medication from abroad be continued in Ireland?"",",Ireland,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1841,backend/scripts/enrich-ireland-health-landing-pages.ts,173,"""Often, yes. Bring the name and dose to the consultation. Some medicines are licensed differently in Ireland or are not available at all, in which case the doctor will discuss the closest suitable alt",Ireland,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1842,backend/scripts/enrich-ireland-health-landing-pages.ts,190,"{ label: ""Arabic-speaking doctor in Ireland"", href: ""/ireland/en/health/arabic-speaking-doctor"" },",Ireland,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),ie,no,no
CC-1843,backend/scripts/enrich-ireland-health-landing-pages.ts,218,"""<p>Consultations are available in English, and in Arabic, Urdu, Punjabi, Portuguese, Spanish, French and Czech with the doctors who speak them — see the "" +",Czech,other,UPDATES,backend/scripts/enrich-ireland-health-landing-pages.ts (script),,no,no
CC-1844,backend/scripts/fiscal-check-digits.ts,18,"* Portugal — NIF. 9 digits, weights 9..2 over the first 8.",Portugal,other,digits,backend/scripts/fiscal-check-digits.ts (script),pt,no,no
CC-1845,backend/scripts/fiscal-check-digits.ts,32,"* Brazil — CPF. Two check digits, weights 10..2 then 11..2.",Brazil,other,check,backend/scripts/fiscal-check-digits.ts (script),br,no,no
CC-1846,backend/scripts/fiscal-check-digits.ts,50,"* Ireland — PPSN. 7 digits, a check letter, and optionally a 9th character.",Ireland,other,mod,backend/scripts/fiscal-check-digits.ts (script),ie,no,no
CC-1847,backend/scripts/fiscal-check-digits.ts,69,/** Spain — DNI (8 digits + letter) and NIE (X/Y/Z + 7 digits + letter). */,Spain,other,extra,backend/scripts/fiscal-check-digits.ts (script),es,no,no
CC-1848,backend/scripts/fiscal-check-digits.ts,87,* Czechia — rodné číslo. YYMMDD + 3 or 4 digits; the 10-digit form must be,Czechia,other,check,backend/scripts/fiscal-check-digits.ts (script),cz,no,no
CC-1849,backend/scripts/fiscal-check-digits.ts,101,"/** Romania — CNP. 13 digits, weighted check digit. */",Romania,other,day,backend/scripts/fiscal-check-digits.ts (script),ro,no,no
CC-1850,backend/scripts/fix-ads-compliance-wording.ts,12,* Fix 2 — Brazil statute jurisdiction scope (EN/ES only). Across all br,Brazil,other,,backend/scripts/fix-ads-compliance-wording.ts (script),br,no,no
CC-1851,backend/scripts/fix-ads-compliance-wording.ts,16,"*   acts ... are valid throughout Brazil""). PT base is left as-is (correct",Brazil,other,,backend/scripts/fix-ads-compliance-wording.ts (script),br,no,no
CC-1852,backend/scripts/fix-ads-compliance-wording.ts,215,"""Under Brazilian federal law (Law 14.510/2022), acts performed via telemedicine are valid throughout Brazil."",",Brazil,other,LAW_14510_PATTERNS,backend/scripts/fix-ads-compliance-wording.ts (script),br,no,no
CC-1853,backend/scripts/fix-ads-compliance-wording.ts,219,"""Under Brazilian federal law (Law 14.510/2022), acts performed via telemedicine are valid throughout Brazil's national territory."",",Brazil,other,LAW_14510_PATTERNS,backend/scripts/fix-ads-compliance-wording.ts (script),br,no,no
CC-1854,backend/scripts/fix-blog-article-ui-2026-08.ts,40,"*      page (""Diabetes em Portugal: … | Global Health"").",Portugal,other,,backend/scripts/fix-blog-article-ui-2026-08.ts (script),pt,no,no
CC-1855,backend/scripts/fix-locale-content-mismatches.ts,167,"bio: ""Médico luso-brasileiro com experiência em medicina de urgência, clínica geral, medicina desportiva e telemedicina. Certificado em ACLS e a exercer em Portugal através da Global Health."",",Portugal,other,PT_DOCTOR_FIXES,backend/scripts/fix-locale-content-mismatches.ts (script),pt,no,no
CC-1856,backend/scripts/fix-locale-content-mismatches.ts,175,"bio: ""Médico com formação em psiquiatria e medicina de urgência em Portugal, com interesse em saúde mental, investigação oncológica, medicina desportiva e prática clínica baseada na evidência na Globa",Portugal,other,PT_DOCTOR_FIXES,backend/scripts/fix-locale-content-mismatches.ts (script),pt,no,no
CC-1857,backend/scripts/fix-locale-content-mismatches.ts,179,"bio: ""Oncologista médico sénior com mais de 30 anos de experiência clínica e de liderança em Portugal. Especialista em tratamento do cancro, investigação clínica e cuidados oncológicos multidisciplina",Portugal,other,PT_DOCTOR_FIXES,backend/scripts/fix-locale-content-mismatches.ts (script),pt,no,no
CC-1858,backend/scripts/fix-locale-content-mismatches.ts,183,"bio: ""Médico de medicina geral e familiar em Portugal, com experiência em cuidados de saúde primários, medicina de urgência, pediatria e telemedicina. Prática clínica baseada na evidência e centrada n",Portugal,other,PT_DOCTOR_FIXES,backend/scripts/fix-locale-content-mismatches.ts (script),pt,no,no
CC-1859,backend/scripts/fix-locale-content-mismatches.ts,187,"bio: ""Médica e psicóloga clínica em Portugal, com abordagem integrada em medicina de urgência, doença crónica, saúde mental, ansiedade, depressão e gestão do peso. Disponível para consultas online na ",Portugal,other,PT_DOCTOR_FIXES,backend/scripts/fix-locale-content-mismatches.ts (script),pt,no,no
CC-1860,backend/scripts/fix-locale-content-mismatches.ts,191,"bio: ""Psiquiatra com experiência hospitalar, forense e comunitária em Portugal. Especialista em avaliação de saúde mental, psicoterapia e relatórios clínicos através de consulta online."",",Portugal,other,PT_DOCTOR_FIXES,backend/scripts/fix-locale-content-mismatches.ts (script),pt,no,no
CC-1861,backend/scripts/fix-locale-content-mismatches.ts,199,"bio: ""Médica de cuidados de saúde primários em Portugal, com experiência em teleconsulta, doença aguda, medicina interna, pediatria e saúde pública. Cuidado humanizado e centrado no doente na Global H",Portugal,other,PT_DOCTOR_FIXES,backend/scripts/fix-locale-content-mismatches.ts (script),pt,no,no
CC-1862,backend/scripts/fix-locale-content-mismatches.ts,203,"bio: ""Especialista em medicina geral e familiar, com experiência em cuidados primários, serviços de urgência, telemedicina e cessação tabágica. Cuidados integrais e preventivos em Portugal."",",Portugal,other,PT_DOCTOR_FIXES,backend/scripts/fix-locale-content-mismatches.ts (script),pt,no,no
CC-1863,backend/scripts/fix-locale-content-mismatches.ts,207,"bio: ""Nutricionista clínica com experiência em Portugal, oferecendo acompanhamento especializado em oncologia, obesidade, doença renal e perturbações do comportamento alimentar em adultos."",",Portugal,other,PT_DOCTOR_FIXES,backend/scripts/fix-locale-content-mismatches.ts (script),pt,no,no
CC-1864,backend/scripts/fix-locale-content-mismatches.ts,228,"bio: ""Dr. Saadia Irfan este o medică cu rezultate remarcabile în pediatrie, cu peste 17 ani de experiență clinică diversă în Irlanda, Arabia Saudită și Pakistan. A fost anterior registrar în neurodiza",Ireland,other,RO_DOCTOR_TRANSLATION_FIXES,backend/scripts/fix-locale-content-mismatches.ts (script),ie,no,no
CC-1865,backend/scripts/fix-locale-content-mismatches.ts,387,"`<p>MUDr. Vojtěch Černý is a Czech general practitioner with clinical experience across emergency medicine, internal medicine, surgery and primary care in major Czech hospitals and ambulance services.",Czech,other,CZ_DOCTOR_EN_FIX,backend/scripts/fix-locale-content-mismatches.ts (script),cz,no,no
CC-1866,backend/scripts/fix-locale-content-mismatches.ts,387,"`<p>MUDr. Vojtěch Černý is a Czech general practitioner with clinical experience across emergency medicine, internal medicine, surgery and primary care in major Czech hospitals and ambulance services.",Czech,other,CZ_DOCTOR_EN_FIX,backend/scripts/fix-locale-content-mismatches.ts (script),cz,no,no
